rank,Age,Annual_Premium,Vintage,Gender,Driving_License,Previously_Insured,Vehicle_Damage,Vehicle_Age,Region_Code,Policy_Sales_Channel,Response_Prob,True_Response
266,-0.3109019357665694,-0.023353977019241,1.6093065859670914,1,1,0,1,1,41,124,0.8769017,0
267,-0.3753698566547759,0.4062588108453986,-1.3905310934234552,0,1,0,1,0,3,124,0.87688094,0
268,-0.6977094610958087,0.350405378787536,0.9519716362998402,1,1,0,1,1,11,163,0.876848,1
269,-0.6332415402076021,-0.3041289914923435,-0.840760044610845,1,1,0,1,1,11,26,0.87682635,1
270,-0.5687736193193956,-0.1521498552179119,0.3902490429478255,1,1,0,1,0,11,124,0.87679774,1
271,-0.5687736193193956,0.1856094819508952,-1.3188218261870277,0,1,0,1,0,3,124,0.8767959,1
272,-0.3753698566547759,-0.3176996791464473,-0.6734384210591811,1,1,0,1,0,3,124,0.876716,1
273,-0.3109019357665694,0.0828869156802479,1.3344210615607863,1,1,0,1,1,11,163,0.87668073,0
274,-0.1819660939901563,-0.5009667897345074,1.7168704868217326,0,1,0,1,1,28,26,0.87662584,1
275,-0.6332415402076021,0.5641437093396717,-1.5698042615145236,0,1,0,1,0,28,26,0.87660587,0
276,-0.3753698566547759,0.4226567250941074,-1.4263857270416689,0,1,0,1,0,4,124,0.8764773,0
277,-0.3109019357665694,-0.8114590970797909,-0.1117158277071663,1,1,0,1,0,6,124,0.87647414,0
278,-0.5043056984311891,-0.2052388879388274,1.6810158532035189,1,1,0,1,1,41,163,0.8764131,1
279,-0.4398377775429825,0.1802063377923168,-1.1873548362535775,1,1,0,1,0,29,124,0.8763848,0
280,-0.3109019357665694,0.6057981811668516,-1.2949187371082185,1,1,0,1,0,41,26,0.8763339,1
281,-0.6332415402076021,-0.3880033804656242,0.6173283891965123,0,1,0,1,0,3,124,0.8763279,1
282,-0.5043056984311891,-0.2536787035930593,-0.7690507773744176,1,1,0,1,0,5,124,0.8763119,0
283,-0.5043056984311891,-0.3748096563574677,-0.8049054109926314,0,1,0,1,0,35,124,0.87627995,1
284,-0.4398377775429825,-0.3395007375537346,-0.6495353319803719,0,1,0,1,0,35,124,0.87627995,1
285,-0.3753698566547759,-0.3289457582672093,-1.1395486580959593,0,1,0,1,0,30,26,0.8762693,0
286,-0.6332415402076021,0.8043323153657784,-0.9961301236231044,1,1,0,1,0,41,124,0.8762386,0
287,-0.3753698566547759,-0.1354378046809136,-1.199306380792982,0,1,0,1,0,6,124,0.8762374,1
288,-0.5687736193193956,-0.7584957188741912,0.4141521320266346,0,1,0,1,0,41,124,0.87619305,1
289,-0.6332415402076021,-0.6749982934468577,-0.6375837874409673,0,1,0,1,0,3,26,0.87611055,0
290,-0.5687736193193956,0.1094628456695346,-0.7810023219138221,1,1,0,1,0,29,124,0.8760743,1
291,-0.3753698566547759,-0.116652454641205,-1.6056588951327373,0,1,0,1,0,28,26,0.8760611,1
292,-0.4398377775429825,-0.3582232603357853,-1.6534650732903555,0,1,0,1,0,28,26,0.8760611,1
293,-0.4398377775429825,-0.4060348034134382,-1.4741919051992871,0,1,0,1,0,28,26,0.8760611,1
294,-0.3753698566547759,-0.0724848925077096,-0.7331961437562039,1,1,0,1,1,11,26,0.87604874,1
295,-0.5043056984311891,-0.1387048220791238,-0.9244208563866768,1,1,0,1,0,3,124,0.8759496,0
296,-0.5043056984311891,-0.0836053171131558,-0.1117158277071663,1,1,0,1,0,29,124,0.87594855,0
297,-0.5043056984311891,0.1163738440119023,1.5615004078094732,0,1,0,1,0,29,26,0.8759309,0
298,-0.5043056984311891,0.0823214703613269,1.621258130506496,0,1,0,1,0,29,26,0.8759309,1
299,-0.4398377775429825,1.2642906686791782,-0.757099232835013,1,1,0,1,0,41,26,0.8758842,1
300,0.2048414313390829,0.1277455776479801,-1.725174340526783,1,1,0,1,1,41,26,0.8758691,0
301,0.3982451940037026,0.1121644177488238,-1.7132227959873785,1,1,0,1,1,41,26,0.8758691,1
302,0.7205847984447353,0.6464474168715053,1.7168704868217326,1,1,0,1,2,13,26,0.8757943,1
303,-0.3753698566547759,0.0783633531288799,0.8683108245240082,0,1,0,1,0,41,26,0.8757671,0
304,-0.3753698566547759,-0.0443382810769757,-1.031984757241318,1,1,0,1,0,30,26,0.8756457,1
305,-0.4398377775429825,-0.5485898510391866,-1.0439363017807226,1,1,0,1,0,30,26,0.8756457,1
306,-0.4398377775429825,-0.2894274132003976,1.071487081693886,1,1,0,1,0,6,124,0.8755773,0
307,-0.3753698566547759,0.6869081708031853,-1.725174340526783,1,1,0,1,0,2,124,0.8755727,0
308,0.5916489566683223,0.0791172802207746,-1.701271251447974,1,1,0,1,1,41,26,0.87555057,0
309,-0.6332415402076021,0.1859864454968425,-0.5300198865863263,1,1,0,1,0,35,26,0.8755464,0
310,-0.4398377775429825,-0.035165501458924,-1.0080816681625089,1,1,0,1,0,5,124,0.8755434,0
311,-0.5687736193193956,-0.7539721563228232,0.9997778144574584,1,1,0,1,0,11,124,0.875542,1
312,-0.3109019357665694,-0.2303697910019827,-1.2232094698717912,0,1,0,1,0,3,124,0.87543005,0
313,-0.4398377775429825,-0.1688619057549101,0.8444077354451991,1,1,0,1,1,11,26,0.8753041,1
314,-0.3753698566547759,-0.2587048842056903,-1.1515002026353638,1,1,0,1,0,28,26,0.87529826,1
315,-0.3753698566547759,-0.1772179310234093,-1.6295619842115463,1,1,0,1,0,41,26,0.8752744,0
316,-0.5043056984311891,0.2392011327330738,-1.3068702816476232,0,1,0,1,0,4,124,0.87518984,1
317,-0.5687736193193956,-0.0376785917652395,-0.8049054109926314,0,1,0,1,0,30,26,0.8751565,0
318,-0.3753698566547759,0.6182379781831135,-0.8646631336896541,1,1,0,1,0,28,26,0.8751296,0
319,-0.5043056984311891,0.0049182889268086,-0.9124693118472724,0,1,0,1,0,29,124,0.8750449,0
320,-0.6332415402076021,-0.0668304393184996,0.7726984682087716,1,1,0,1,0,11,124,0.874976,1
321,-0.6332415402076021,-0.2350190080686664,1.155147893469718,1,1,0,1,0,11,124,0.874976,1
322,-0.3753698566547759,-0.2423697972146394,-0.840760044610845,0,1,0,1,0,28,26,0.8749657,1
323,-0.5043056984311891,0.363913239183982,-1.641513528750951,0,1,0,1,0,28,26,0.87496483,1
324,-0.5687736193193956,0.3517875784560095,-1.5817558060539283,0,1,0,1,0,28,26,0.87496483,0
325,-0.3753698566547759,-0.0415110544823707,0.0077996176868793,1,1,0,1,0,29,124,0.8749085,1
326,-0.4398377775429825,-0.2276682189226935,-0.3746498075740668,1,1,0,1,0,35,124,0.8748982,0
327,-0.3109019357665694,0.0444994612512782,1.310517972481977,1,1,0,1,1,41,26,0.87489253,0
328,-0.4398377775429825,-0.6619930511116748,-1.366628004344646,1,1,0,1,0,30,124,0.87487704,1
329,-0.5687736193193956,-1.7408627196129314,-1.366628004344646,1,1,0,1,0,11,124,0.8748729,1
330,-0.4398377775429825,-0.4336159695252511,-1.11564556901715,1,1,0,1,0,45,124,0.8748693,0
331,-0.4398377775429825,-0.0627466675707369,-1.6534650732903555,1,1,0,1,0,35,124,0.87486863,1
332,-0.5687736193193956,-0.4040243311683858,-1.2112579253323863,0,1,0,1,0,28,26,0.8748394,1
333,-0.3109019357665694,-0.0226000499273463,-1.259064103490005,0,1,0,1,0,28,26,0.8748394,1
334,-0.4398377775429825,-0.0912074152897603,-1.450288816120478,0,1,0,1,0,28,26,0.8748394,0
335,-0.5687736193193956,-0.0794587181077352,-1.0678393908595318,0,1,0,1,0,3,124,0.8746251,0
336,-0.5043056984311891,-0.0766314915131302,-0.2670859067194257,0,1,0,1,0,29,124,0.8746194,0
337,-0.3109019357665694,0.7419448485114954,0.9639231808392448,1,1,0,1,1,41,26,0.87461543,0
338,-0.3753698566547759,0.1678293680337128,1.6571127641247096,0,1,0,1,0,6,157,0.8746043,1
339,-0.6332415402076021,-0.0513121066770013,-0.9363724009260816,0,1,0,1,0,28,26,0.8745974,1
340,-0.6332415402076021,0.0256512839539117,-1.6295619842115463,0,1,0,1,0,28,26,0.87457657,1
341,-0.5043056984311891,-0.5031029164948755,1.1192932598515042,1,1,0,1,0,29,124,0.87454486,0
342,-0.5043056984311891,-0.0873749525726291,-0.6136806983621582,0,1,0,1,0,3,26,0.8744638,1
343,-0.5043056984311891,-0.3957311331575445,1.0834386262332905,1,1,0,1,1,41,124,0.87435263,1
344,-0.3753698566547759,-0.593322858491603,1.011729358996863,1,1,0,1,1,41,124,0.87435263,0
345,-0.3109019357665694,-0.2590190204939798,1.4419849624154275,1,1,0,1,1,41,124,0.87435263,1
346,-0.3109019357665694,-0.1595634716215427,1.4778395960336412,1,1,0,1,1,41,124,0.87435263,1
347,-0.4398377775429825,-0.3403174919032871,1.0475839926150767,1,1,0,1,1,41,124,0.87435263,0
348,-0.4398377775429825,-0.1747048407170937,1.095390170772695,1,1,0,1,1,41,124,0.87435263,0
349,-0.3753698566547759,-0.1577414811494639,1.1431963489303132,1,1,0,1,1,41,124,0.87435263,1
350,-0.4398377775429825,0.6168557785146399,-1.5100465388175008,0,1,0,1,0,29,124,0.8743139,1
351,-0.3109019357665694,0.1195780341524546,-0.3985528966528759,1,1,0,1,1,11,26,0.8743024,0
352,-0.6332415402076021,-0.0531969244067379,1.537597318730664,1,1,0,1,1,11,163,0.8742646,1
353,-0.4398377775429825,-0.160505880486411,0.127315063080925,0,1,0,1,1,41,26,0.8742615,1
354,-0.3753698566547759,-0.4299719885810936,-1.0439363017807226,1,1,0,1,0,28,26,0.8742098,1
355,-0.3753698566547759,0.3995991215336625,-1.366628004344646,1,1,0,1,0,28,26,0.8741962,1
356,-0.5043056984311891,0.035640817921516,1.6093065859670914,0,1,0,1,0,35,124,0.8741498,1
357,-0.3109019357665694,-0.5435008431688977,1.3941787842578093,1,1,0,1,0,3,26,0.87412965,1
358,-0.2464340148783628,1.0565209276045415,-1.2112579253323863,1,1,0,1,0,41,124,0.8741019,1
359,-0.3753698566547759,-0.2453226783245601,-0.0758611940889526,1,1,0,1,1,41,26,0.87408555,1
360,-0.3753698566547759,0.7761228766773866,-0.7690507773744176,1,1,0,1,0,28,26,0.8740034,1
361,-0.5687736193193956,0.664604494334635,-0.7929538664532267,1,1,0,1,0,28,26,0.8740034,0
362,-0.3753698566547759,0.7266149976429707,-0.6734384210591811,1,1,0,1,0,28,26,0.8740034,0
363,-0.6332415402076021,-0.4366945051504877,1.131244804390909,0,1,0,1,1,41,124,0.87399113,0
364,-0.4398377775429825,0.2007508510464462,0.8085531018269854,1,1,0,1,0,41,124,0.87393916,0
365,-0.4398377775429825,0.1457141733381361,0.7487953791299625,1,1,0,1,0,41,124,0.87393916,0
366,-0.5043056984311891,0.6582589413111883,-0.5300198865863263,1,1,0,1,0,28,26,0.8739017,1
367,-0.5687736193193956,0.3623425577425347,-0.6017291538227536,1,1,0,1,0,28,26,0.87388086,0
368,-0.4398377775429825,0.4296933779517909,-0.7092930546773948,1,1,0,1,0,28,26,0.87388086,0
369,0.7850527193329419,1.1712435000878456,1.7168704868217326,0,1,0,1,2,28,26,0.8738627,1
370,0.2048414313390829,0.7371699769294959,1.5734519523488777,0,1,0,1,0,28,26,0.8738348,0
371,-0.2464340148783628,-0.5018463713417177,1.2985664279425726,1,1,0,1,1,41,157,0.87381816,1
372,-0.6332415402076021,-0.1041498303672853,-0.5539229756651354,0,1,0,1,1,3,157,0.87379825,0
373,-0.3753698566547759,0.4078294922868458,-1.5339496278963098,1,1,0,1,0,29,124,0.87375945,0
374,-0.3753698566547759,-0.4196054910675421,0.4261036765660392,1,1,0,1,1,11,163,0.8737368,0
375,-0.6332415402076021,0.5096096496926248,-1.1036940244777456,1,1,0,1,0,28,26,0.8737339,0
376,-0.6332415402076021,-0.3449038817123129,0.1990243303173524,0,1,0,1,0,35,124,0.87372696,0
377,-0.5687736193193956,-0.5200662760625053,-0.7929538664532267,0,1,0,1,0,28,26,0.87371576,0
378,-0.6332415402076021,0.6992223133041314,-1.3905310934234552,1,1,0,1,0,35,124,0.8736681,1
379,-0.6332415402076021,-0.3649457769051793,0.2109758748567569,0,1,0,1,0,30,26,0.87363434,1
380,-0.4398377775429825,0.6362065738732695,0.1512181521597341,1,1,0,1,0,11,124,0.87362385,0
381,-0.5043056984311891,-1.7408627196129314,1.728822031361137,1,1,0,1,0,32,124,0.8736058,0
382,-0.3753698566547759,0.7107825287131828,0.6292799337359168,0,1,0,1,0,30,26,0.8735428,1
383,-0.3753698566547759,0.6861542437112906,-1.175403291714173,0,1,0,1,0,28,26,0.87354064,1
384,-0.6332415402076021,0.8101124230703042,-0.6495353319803719,1,1,0,1,0,28,26,0.8735405,1
385,-0.3753698566547759,0.1961016339797625,-1.6773681623691648,1,1,0,1,0,28,124,0.87352395,1
386,-0.5687736193193956,-0.2977206112112389,-1.6893197069085693,1,1,0,1,0,14,26,0.87350017,0
387,-0.3109019357665694,0.1401225474065841,-1.2949187371082185,1,1,0,1,1,11,26,0.8734806,0
388,-0.4398377775429825,0.2539027110250197,-0.8766146782290587,1,1,0,1,0,28,26,0.87344706,1
389,-0.3109019357665694,0.1824052918103429,1.7168704868217326,1,1,0,1,1,41,26,0.87344646,0
390,-0.3753698566547759,0.6424892996390583,0.6651345673541306,0,1,0,1,0,28,26,0.8733772,1
391,-0.4398377775429825,0.0104470876007028,-1.11564556901715,0,1,0,1,0,3,124,0.8732869,1
392,-0.3753698566547759,0.2431592499655208,-1.617610439672142,0,1,0,1,0,28,26,0.8732803,0
393,-0.3109019357665694,-0.1445477570413074,0.5934253001177031,1,1,0,1,1,41,26,0.87326235,1
394,-0.5043056984311891,0.0781120440982484,-0.6495353319803719,1,1,0,1,0,29,26,0.8732374,0
395,-0.3753698566547759,-0.1901603461009342,-1.6893197069085693,0,1,0,1,0,12,26,0.8732158,1
396,-0.3753698566547759,-0.3481080718528653,1.4419849624154275,0,1,0,1,1,41,157,0.87319684,1
397,-0.4398377775429825,0.3171069322288552,-0.6734384210591811,1,1,0,1,0,6,124,0.87318045,1
398,-0.5043056984311891,0.2432220772231786,-1.1395486580959593,1,1,0,1,0,3,124,0.8731473,1
399,-0.3109019357665694,-0.0482963983094226,1.6929673977429234,1,1,0,1,1,6,124,0.8731285,1
400,-0.6332415402076021,0.3107613792054085,-1.3068702816476232,1,1,0,1,0,30,26,0.873125,1
401,-0.6332415402076021,-0.1616995983819109,-1.3905310934234552,1,1,0,1,0,18,26,0.8731232,1
402,-0.5687736193193956,0.5435363688278844,-1.0439363017807226,1,1,0,1,0,28,26,0.8730995,0
403,-0.3753698566547759,0.3533582598974567,-1.0200332127019136,1,1,0,1,0,28,26,0.8730995,1
404,-0.3753698566547759,0.9820078000222864,-1.5817558060539283,0,1,0,1,0,28,26,0.8730945,0
405,1.3007960864385943,0.8027616339243312,1.513694229651855,0,1,0,1,0,28,122,0.8730611,1
406,-0.6332415402076021,1.2736519300702034,-1.5219980833569051,0,1,0,1,0,28,26,0.8730561,0
407,-0.4398377775429825,-0.0873749525726291,-0.7929538664532267,1,1,0,1,0,3,26,0.8730469,1
408,0.3982451940037026,0.2493791484736517,-0.56587452020454,1,1,0,1,0,13,124,0.8730219,0
409,-0.3109019357665694,-0.0459717897760808,-1.6893197069085693,0,1,0,1,1,46,124,0.8729824,1
410,-0.5043056984311891,-0.3698463030024946,-0.3029405403376394,1,1,0,1,0,3,26,0.8729611,0
411,-0.3753698566547759,0.8520810311857735,-1.4383372715810734,0,1,0,1,0,3,124,0.87293583,1
412,-0.5687736193193956,0.5332955258296487,0.1751212412385432,1,1,0,1,0,41,26,0.87291086,0
413,-0.6332415402076021,0.3162273506216448,0.3663459538690163,1,1,0,1,0,29,26,0.8728954,1
414,-0.6332415402076021,0.0900492230532472,0.904165458142222,1,1,0,1,0,29,26,0.8728954,0
415,-0.3753698566547759,0.0032219529700456,-0.5180683420469216,1,1,0,1,0,28,26,0.8728357,1
416,-0.6332415402076021,-1.7408627196129314,-1.3307733707264322,1,1,0,1,0,35,26,0.87280667,0
417,-0.5043056984311891,0.3776724086110595,-0.2670859067194257,1,1,0,1,0,29,124,0.8727286,1
418,-0.3753698566547759,0.8232433199208028,-0.7929538664532267,0,1,0,1,0,28,26,0.8727253,1
419,-0.5043056984311891,0.7939658178522269,-0.8885662227684633,0,1,0,1,0,28,26,0.8727253,0
420,-0.4398377775429825,0.7452746931673635,-0.8288085000714405,0,1,0,1,0,28,26,0.8727253,0
421,-0.4398377775429825,0.7814631935783071,-0.9722270345442952,0,1,0,1,0,28,26,0.8727253,0
422,-0.6332415402076021,0.8591805113011148,-1.0917424799383408,0,1,0,1,0,28,26,0.87270874,1
423,-0.4398377775429825,0.8938611575282691,-0.9483239454654862,0,1,0,1,0,41,26,0.87270266,1
424,-0.3753698566547759,0.2863844032341479,-0.8527115891502496,0,1,0,1,0,35,26,0.8726862,0
425,-0.3753698566547759,0.2895257661170423,0.5934253001177031,1,1,0,1,0,6,124,0.87267256,1
426,-0.5043056984311891,-0.2336996356578508,-1.5459011724357146,0,1,0,1,1,11,26,0.8726489,1
427,-0.5687736193193956,0.348143597511852,1.6332096750459006,0,1,0,1,0,4,124,0.87260705,0
428,-0.5687736193193956,0.4978609525105996,-0.7810023219138221,0,1,0,1,0,28,26,0.8726017,1
429,-0.4398377775429825,0.4764996849069177,-0.7331961437562039,0,1,0,1,0,28,26,0.8726017,0
430,-0.3753698566547759,0.6231385042804288,-0.5180683420469216,0,1,0,1,0,28,26,0.8726017,1
431,0.1403735104508764,-1.7408627196129314,1.3822272397184046,1,1,0,1,0,41,26,0.8725776,0
432,0.3982451940037026,1.040123013355833,1.537597318730664,1,1,0,1,2,41,26,0.8725644,0
433,-0.5687736193193956,0.3075571890648562,-1.1873548362535775,1,1,0,1,0,28,26,0.87250286,1
434,-0.5043056984311891,0.3284158386072751,-0.9602754900048908,1,1,0,1,0,30,26,0.8724881,0
435,-0.1819660939901563,-0.2464535689624021,-1.6773681623691648,0,1,0,1,0,23,124,0.8724516,1
436,-0.5687736193193956,0.050782187017067,0.3424428647902072,0,1,0,1,0,41,124,0.8724265,0
437,-0.5687736193193956,0.0338816547070951,0.4978129438024666,0,1,0,1,0,41,124,0.8724265,0
438,-0.5043056984311891,-0.3930295610782554,-0.7212445992167993,0,1,0,1,1,41,26,0.8723981,1
439,-0.6332415402076021,0.008059651809703,-0.6017291538227536,1,1,0,1,0,28,26,0.8723691,1
440,-0.3753698566547759,-0.0956681505834703,-0.3507467184952577,1,1,0,1,0,3,124,0.87233275,1
441,-0.5687736193193956,-0.1062231298699956,1.310517972481977,0,1,0,1,1,41,124,0.8723203,1
442,-0.5687736193193956,-0.2089456961406428,1.2149056161667406,0,1,0,1,1,41,124,0.8723203,0
443,-0.5687736193193956,1.0048140945520998,-1.175403291714173,1,1,0,1,0,28,26,0.8723161,1
444,-0.3753698566547759,1.036164896123386,-0.9961301236231044,1,1,0,1,0,28,26,0.8723161,0
445,-0.4398377775429825,0.6575050142192936,1.286614883403168,0,1,0,1,0,28,26,0.8723161,0
446,-0.4398377775429825,0.8870758137012172,-1.3307733707264322,1,1,0,1,0,28,26,0.8723161,1
447,-0.4398377775429825,-1.7408627196129314,-0.9961301236231044,0,1,0,1,0,35,26,0.8723006,0
448,-0.5043056984311891,-0.6330296853313884,-0.2790374512588303,1,1,0,1,1,11,124,0.8722309,0
449,-0.4398377775429825,-0.6384956567476247,-0.2790374512588303,1,1,0,1,0,18,124,0.8722003,1
450,-0.3753698566547759,0.6131489703128246,-1.031984757241318,0,1,0,1,0,41,124,0.8721466,1
451,-0.5043056984311891,0.1149288170857709,-1.2232094698717912,1,1,0,1,0,28,26,0.872133,0
452,-0.3753698566547759,-0.1316681692214403,1.621258130506496,1,1,0,1,0,30,124,0.8721132,1
453,-0.3109019357665694,0.7343427503348909,-0.8527115891502496,1,1,0,1,0,4,124,0.8720928,0
454,-0.5687736193193956,-0.215039940133458,0.4739098547236575,0,1,0,1,0,35,124,0.8720531,0
455,-0.3753698566547759,-0.136317386288124,1.1431963489303132,0,1,0,1,0,35,124,0.8720531,0
456,-0.4398377775429825,-0.5896788775474455,1.179050982548527,0,1,0,1,0,35,124,0.8720531,1
457,-0.4398377775429825,-0.2295530366524302,1.0595355371544812,0,1,0,1,0,35,124,0.8720531,0
458,-0.4398377775429825,0.2625100453241504,-1.11564556901715,0,1,0,1,0,28,26,0.87203526,0
459,-0.5687736193193956,0.2662796807836237,-1.1275971135565546,0,1,0,1,0,28,26,0.87203526,1
460,-0.5043056984311891,0.2427194591619156,-1.3068702816476232,0,1,0,1,0,28,26,0.87203526,1
461,-0.5043056984311891,0.1117246269452186,1.3822272397184046,1,1,0,1,0,30,26,0.8719912,1
462,-0.2464340148783628,-0.4011971045737808,-1.617610439672142,0,1,0,1,1,4,163,0.87196314,1
463,-0.3753698566547759,0.3132116422540661,-0.56587452020454,1,1,0,1,0,4,124,0.8719398,1
464,-0.3109019357665694,0.4052535747228724,0.3424428647902072,1,1,0,1,1,11,26,0.87191945,1
465,-0.3753698566547759,0.4731070129933917,-0.4344075302710897,1,1,0,1,0,28,26,0.87185305,0
466,-0.4398377775429825,0.3462587797821154,-0.4583106193498988,1,1,0,1,0,28,26,0.87185305,1
467,-0.6332415402076021,1.0420706583432275,-0.7212445992167993,1,1,0,1,0,28,26,0.8718479,1
468,0.0114376686744633,-0.3801499732583883,0.127315063080925,1,1,0,1,2,11,999,0.87183374,1
469,-0.5687736193193956,0.4686462776996816,-0.9005177673078678,0,1,0,1,0,28,26,0.87181354,1
470,-0.5043056984311891,0.2158922201419973,-0.5778260647439445,1,1,0,1,0,28,26,0.87181336,0
471,-0.1819660939901563,-0.1936158452721181,0.9758747253786492,1,1,0,1,1,41,26,0.87178624,0
472,-0.6332415402076021,0.707327029541999,-1.0797909353989363,1,1,0,1,0,3,124,0.8716813,1
473,-0.3109019357665694,-0.6405061289926771,1.2985664279425726,0,1,0,1,1,11,26,0.87165356,1
474,1.042924402885768,0.8181543120505138,1.179050982548527,1,1,0,1,0,43,26,0.8716487,1
475,-0.5043056984311891,0.5223007557395182,0.3902490429478255,0,1,0,1,0,29,124,0.8716096,1
476,-0.5687736193193956,0.3879132516092953,0.8802623690634128,0,1,0,1,0,29,124,0.8716096,0
477,-0.3753698566547759,-0.0898252156212867,-1.1515002026353638,0,1,0,1,0,45,124,0.8715989,0
478,-0.5687736193193956,-0.1923593001189603,0.1512181521597341,1,1,0,1,1,41,26,0.87157875,0
479,-0.3109019357665694,-0.3430818912402342,1.549548863270069,0,1,0,1,1,3,157,0.8715684,1
480,1.107392323773975,1.0026779677917317,-1.3307733707264322,1,1,0,1,0,8,124,0.8715673,1
481,-0.1819660939901563,-0.1603173987134373,1.1910025270879316,1,1,0,1,1,3,163,0.871516,1
482,0.5271810357801157,-1.7408627196129314,-1.3905310934234552,0,1,0,1,0,28,124,0.8714485,1
483,-0.3753698566547759,0.1326461037452954,-0.3746498075740668,0,1,0,1,0,29,124,0.87143946,1
484,-0.3109019357665694,-0.1165268001258892,-0.3029405403376394,0,1,0,1,1,11,26,0.87140954,0
485,-0.4398377775429825,1.4270760932707665,-1.3307733707264322,1,1,0,1,0,29,26,0.8713923,0
486,-0.3109019357665694,0.2682901530286761,1.728822031361137,1,1,0,1,1,41,124,0.87139183,1
487,-0.3753698566547759,1.2983430423297535,-1.6295619842115463,0,1,0,1,0,28,26,0.87137467,1
488,-0.5043056984311891,0.115431435147034,0.7726984682087716,0,1,0,1,0,41,124,0.8713665,1
489,-0.4398377775429825,0.3921226778723737,0.987826269918054,1,1,0,1,0,29,124,0.87136334,0
490,-0.3753698566547759,0.2008136783041041,1.011729358996863,1,1,0,1,0,29,124,0.87136334,1
491,-0.3753698566547759,0.1006042023397724,0.8444077354451991,1,1,0,1,0,29,124,0.87136334,1
492,0.6561168775565288,1.5022803206872588,0.7607469236693671,1,1,0,1,2,28,26,0.8713553,0
493,0.6561168775565288,1.4870132970763918,0.3543944093296118,1,1,0,1,2,28,26,0.8713553,1
494,-0.3109019357665694,-0.3494274442636809,0.0197511622262838,0,1,0,1,1,11,26,0.87134767,1
495,-0.6332415402076021,-0.2869143228940821,1.6690643086641144,0,1,0,1,0,28,124,0.8713253,1
496,-0.1819660939901563,-0.1031445942447591,1.3822272397184046,0,1,0,1,1,41,26,0.87130135,1
497,-0.3753698566547759,-0.2596472930705586,-0.6614868765197764,1,1,0,1,0,18,124,0.871276,1
498,-0.4398377775429825,-0.0490503254013173,-0.5778260647439445,1,1,0,1,0,18,124,0.871276,0
499,-0.3753698566547759,-0.6172600436592585,1.071487081693886,1,1,0,1,0,3,26,0.87127024,1
500,-0.2464340148783628,0.0109497056619659,1.4778395960336412,1,1,0,1,1,41,26,0.87125945,0
501,-0.3753698566547759,-0.1517100644143066,-0.840760044610845,0,1,0,1,0,18,124,0.87125593,1
502,-0.4398377775429825,-0.1626420072467792,-1.6534650732903555,1,1,0,1,0,46,124,0.8712392,0
503,-0.3109019357665694,0.4072012197102669,-1.5698042615145236,0,1,0,1,0,41,124,0.87120116,0
504,-0.5687736193193956,-0.2601499111318218,-1.4861434497386916,0,1,0,1,0,18,124,0.8711866,1
505,-0.6332415402076021,-0.1336786414664927,0.7487953791299625,0,1,0,1,0,28,26,0.8711176,1
506,-0.5687736193193956,-0.0175110420570574,-0.1117158277071663,1,1,0,1,0,3,124,0.87111586,1
507,-0.5687736193193956,-0.2329457085659561,-0.1236673722465709,1,1,0,1,0,3,124,0.87111586,1
508,-0.3753698566547759,0.883306178241744,-0.6017291538227536,0,1,0,1,0,28,26,0.87102336,0
509,-0.5687736193193956,1.012039229182757,-0.9363724009260816,0,1,0,1,0,28,26,0.87102336,0
510,-0.3753698566547759,0.9519135436041578,-0.5539229756651354,0,1,0,1,0,28,26,0.87102336,1
511,-0.5687736193193956,0.9078088087283204,-0.6136806983621582,0,1,0,1,0,28,26,0.87102336,0
512,-0.1819660939901563,-0.2106420320974058,1.728822031361137,1,1,0,1,1,10,124,0.8709865,1
513,0.6561168775565288,0.8426569425370902,0.9639231808392448,1,1,0,1,2,41,26,0.87096936,1
514,-0.3753698566547759,-0.0736786104032095,-0.8527115891502496,0,1,0,1,0,46,26,0.870968,0
515,-0.5043056984311891,-0.7525899566543497,-0.5061167975075171,1,1,0,1,0,28,124,0.87094206,1
516,-0.3753698566547759,0.1766251841058171,-0.8527115891502496,0,1,0,1,1,11,26,0.8708922,0
517,-0.4398377775429825,0.2535257474790723,-0.6136806983621582,0,1,0,1,0,28,26,0.87089014,1
518,0.0759055895626698,-0.2641080283642687,1.3224695170213818,0,1,0,1,0,46,26,0.870887,1
519,-0.4398377775429825,-0.0213435047741886,-0.2551343621800211,0,1,0,1,0,35,124,0.8708614,0
520,-0.5043056984311891,0.0877874417775632,-1.0678393908595318,0,1,0,1,0,28,26,0.8708387,0
521,0.6561168775565288,1.4713064826619198,1.4061303287972138,1,1,0,1,2,28,26,0.8708233,1
522,0.6561168775565288,1.4764583177898667,1.2507602497849544,1,1,0,1,2,28,26,0.8708233,0
523,-0.3753698566547759,-0.1518985461872803,1.2627117943243589,0,1,0,1,0,3,124,0.87082195,1
524,-0.5043056984311891,-0.2336368084001929,1.4180818733366185,0,1,0,1,0,3,124,0.87082195,0
525,-0.5043056984311891,0.666866275610319,-0.0400065604707389,1,1,0,1,0,28,26,0.8708125,0
526,-0.6332415402076021,-0.5158568497994268,1.0356324480756722,1,1,0,1,1,41,124,0.8708076,1
527,-0.5043056984311891,0.2799131956953854,-0.8527115891502496,0,1,0,1,0,3,124,0.87068176,1
528,-0.3753698566547759,0.771976277671966,-0.4105044411922806,0,1,0,1,0,28,26,0.8706817,1
529,0.2693093522272895,-0.2318148179281141,-1.701271251447974,1,1,0,1,1,41,124,0.8706749,1
