,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost
470,5518,660,609944,,,水煮鱼,0,1,65,
471,6743,773,610004,,,南瓜芝士包,0,1,10,
472,5519,660,609953,,,凉拌菠菜,0,1,27,
473,5522,660,610010,,,白饭/小碗,0,6,1,
474,5527,660,610033,,,"张裕葡萄酒张裕赤霞珠干红


",0,1,32,
475,5525,660,610014,,,金玉良缘,0,1,30,
476,6745,773,610017,,,酸辣藕丁,0,1,33,
477,6754,773,609993,,,百里香奶油烤红酒牛肉,0,1,178,
478,6760,773,609948,,,露露无糖杏仁露,0,1,7,
479,5530,660,610038,,,芝麻烤紫菜,0,1,25,
480,5531,660,610063,,,蒜香辣花甲,0,1,45,
481,6762,773,609949,,,意文柠檬汁 ,0,1,13,
482,5532,660,609930,,,豌豆薯仔猪骨汤,0,1,39,
483,5100,619,609970,,,麻辣小龙虾,0,1,99,
484,5101,619,609930,,,豌豆薯仔猪骨汤,0,1,39,
485,5104,619,609942,,,辣炒鱿鱼,0,1,58,
486,5106,619,609953,,,凉拌菠菜,0,1,27,
487,5105,619,609943,,,剁椒鱼头,0,1,55,
488,5102,619,609932,,,爆炒猪肝,0,1,68,
489,5108,619,609957,,,"蒙古烤羊腿


",0,1,48,
490,5533,660,609931,,,焖猪手,0,1,58,
491,5107,619,609956,,,孜然羊排,0,1,88,
492,5115,619,609961,,,姜葱炒花蟹,0,1,45,
493,5114,619,609934,,,芹菜炒腰花,0,1,18,
494,5534,660,609934,,,芹菜炒腰花,0,1,18,
495,5112,619,609933,,,自制猪肉脯,0,1,48,
496,5110,619,609991,,,"香烤牛排


",0,1,55,
497,5109,619,610010,,,白饭/小碗,0,6,1,
498,5117,619,610053,,,蛋挞,0,1,8,
499,5118,619,609931,,,焖猪手,0,1,58,
500,5535,660,609971,,,大理石奶油蛋糕,0,1,13,
501,5538,660,609943,,,剁椒鱼头,0,1,55,
502,5398,649,609976,,,芹黄鳝丝,0,1,58,
503,5400,649,610031,,,糖醋蕃茄溜青花,0,1,33,
504,5399,649,610019,,,白斩鸡,0,1,88,
505,5401,649,610043,,,肉丁茄子,0,1,39,
506,5403,649,609971,,,大理石奶油蛋糕,0,1,13,
507,5402,649,609946,,,谷稻小庄 ,0,1,38,
508,5404,649,609937,,,冰糖红豆薏米粥,0,1,15,
509,5405,649,609998,,,清爽拌凉面,0,1,15,
510,5406,649,610052,,,黄油曲奇饼干,0,1,16,
511,5407,649,610008,,,五色糯米饭(七色),0,1,35,
512,1888,302,609966,,,芝士烩波士顿龙虾,0,1,175,
513,1889,302,609968,,,油焖麻辣虾,0,1,65,
514,1890,302,609969,,,香辣腐乳炒虾,0,1,56,
515,1891,302,609932,,,爆炒猪肝,0,1,68,
516,1892,302,609946,,,谷稻小庄 ,0,1,38,
517,1896,302,609976,,,芹黄鳝丝,0,1,58,
518,1894,302,609963,,,盘蟹蒸蛋,0,1,55,
519,1895,302,609974,,,南瓜枸杞小饼干,0,1,19,
520,1898,302,610002,,,老式面包,0,1,19,
521,1901,302,609939,,,香菇鸡肉粥,0,1,15,
522,1900,302,610020,,,"泡椒凤爪
",0,1,58,
523,1903,302,610010,,,白饭/小碗,0,8,1,
524,2198,310,609966,,,芝士烩波士顿龙虾,0,1,175,
525,2199,310,610047,,,西瓜胡萝卜沙拉,0,1,26,
526,2201,310,609938,,,小米南瓜粥,0,2,13,
527,2538,383,609965,,,葱姜炒蟹,0,1,109,
528,2540,383,609944,,,水煮鱼,0,1,65,
529,2543,383,609962,,,倒立蒸梭子蟹,0,1,169,
530,2541,383,609943,,,剁椒鱼头,0,1,55,
531,2545,383,610013,,,番茄炖秋葵,0,1,35,
532,2550,383,609971,,,大理石奶油蛋糕,0,1,13,
533,2555,383,610004,,,南瓜芝士包,0,1,10,
534,2552,383,610015,,,葱油凉拌藕片,0,1,30,
535,2558,383,609930,,,豌豆薯仔猪骨汤,0,1,39,
536,2571,383,610046,,,青炒扁豆,0,1,28,
537,2562,383,609937,,,冰糖红豆薏米粥,0,1,15,
538,2578,383,609938,,,小米南瓜粥,0,1,13,
539,2575,383,610059,,,鸡蛋、肉末肠粉,0,1,13,
540,2588,383,609972,,,核桃葡萄干土司,0,1,19,
541,2594,383,610064,,,花蛤蒸蛋,0,1,37,
542,2602,383,609933,,,自制猪肉脯,0,1,48,
543,2603,383,609948,,,露露无糖杏仁露,0,1,7,
544,4286,547,609961,,,姜葱炒花蟹,0,1,45,
545,4288,547,609944,,,水煮鱼,0,1,65,
546,4290,547,609957,,,"蒙古烤羊腿


",0,1,48,
547,4291,547,610051,,,凉拌萝卜丝,0,1,20,
548,4293,547,610017,,,酸辣藕丁,0,1,33,
549,4294,547,609946,,,谷稻小庄 ,0,1,38,
550,4296,547,610002,,,老式面包,0,1,19,
551,4298,547,610008,,,五色糯米饭(七色),0,1,35,
552,4301,547,610011,,,白饭/大碗,0,2,10,
553,4303,547,609958,,,"香辣爆羊肝


",0,1,28,
554,4312,547,610039,,,培根紫菜卷,0,1,30,
555,4314,547,610010,,,白饭/小碗,0,1,1,
556,4315,547,609977,,,快炒黄鳝,0,1,50,
557,4316,547,610043,,,肉丁茄子,0,1,39,
558,4317,547,610027,,,清炒菊花菜,0,1,30,
559,5611,668,609967,,,香酥两吃大虾,0,1,89,
560,5616,668,610048,,,拌土豆丝,0,1,25,
561,5620,668,609976,,,芹黄鳝丝,0,1,58,
562,5623,668,610007,,,桂圆肉红豆八宝饭,0,1,39,
563,5661,668,610068,,,38度剑南春 ,0,1,80,
564,6417,742,609962,,,倒立蒸梭子蟹,0,1,169,
565,6419,742,610063,,,蒜香辣花甲,0,1,45,
566,6418,742,609941,,,清蒸海鱼,0,1,78,
567,6420,742,609978,,,爆炒鳝碌,0,1,55,
568,6423,742,609992,,,"番茄炖牛腩


",0,1,35,
569,6422,742,609956,,,孜然羊排,0,1,88,
570,6421,742,609983,,,干锅田鸡,0,1,88,
571,6424,742,610050,,,番茄甘蓝,0,1,33,
572,6425,742,609951,,,炝炒大白菜,0,1,29,
573,6426,742,609999,,,鱼香肉丝拌面,0,1,18,
574,6427,742,610011,,,白饭/大碗,0,1,10,
575,4792,593,609970,,,麻辣小龙虾,0,1,99,
576,4795,593,609944,,,水煮鱼,0,1,65,
577,4797,593,609993,,,百里香奶油烤红酒牛肉,0,1,178,
578,4799,593,609956,,,孜然羊排,0,1,88,
579,4803,593,609953,,,凉拌菠菜,0,1,27,
580,4801,593,609931,,,焖猪手,0,1,58,
581,4804,593,609954,,,凉拌蒜蓉西兰花,0,1,29,
582,4805,593,610027,,,清炒菊花菜,0,1,30,
583,4806,593,610028,,,培根花菜,0,1,35,
584,4807,593,610029,,,黄花菜炒木耳,0,1,35,
585,4808,593,610070,,,52度泸州老窖 ,0,1,159,
586,4809,593,610011,,,白饭/大碗,0,1,10,
587,5523,1259,610066,,,辣炒田螺,0,1,35,
588,6003,703,609967,,,香酥两吃大虾,0,1,89,
589,5525,1259,609950,,,大蒜苋菜,0,1,30,
590,5534,1259,609931,,,焖猪手,0,1,58,
591,6004,703,609946,,,谷稻小庄 ,0,1,38,
592,5545,1259,610008,,,五色糯米饭(七色),0,1,35,
593,5691,673,610062,,,蒜蓉生蚝,0,1,49,
594,5689,673,609962,,,倒立蒸梭子蟹,0,1,169,
595,5694,673,610037,,,辣炒海带丝,0,1,19,
596,5696,673,609979,,,鲜美鳝鱼,0,1,55,
597,5701,673,609984,,,重庆特色油烧兔,0,1,69,
598,5698,673,610019,,,白斩鸡,0,1,88,
599,5708,673,610070,,,52度泸州老窖 ,0,1,159,
600,5704,673,609957,,,"蒙古烤羊腿


",0,1,48,
601,5711,673,609999,,,鱼香肉丝拌面,0,1,18,
602,5715,673,610000,,,酸辣汤面,0,1,16,
603,5628,669,609966,,,芝士烩波士顿龙虾,0,1,175,
604,5629,669,609933,,,自制猪肉脯,0,1,48,
605,5635,669,609964,,,避风塘炒蟹,0,1,48,
606,5630,669,609941,,,清蒸海鱼,0,1,78,
607,5638,669,610012,,,香菇鹌鹑蛋,0,1,39,
608,5640,669,610047,,,西瓜胡萝卜沙拉,0,1,26,
609,5645,669,610017,,,酸辣藕丁,0,1,33,
610,5654,669,610054,,,不加一滴油的酸奶蛋糕,0,1,7,
611,5649,669,609946,,,谷稻小庄 ,0,1,38,
612,5676,669,610034,,,法国波尔多AOC干红葡萄酒原,0,1,159,
613,5675,669,610056,,,纸杯蛋糕,0,1,8,
614,5662,669,610011,,,白饭/大碗,0,2,10,
615,5658,669,610008,,,五色糯米饭(七色),0,1,35,
616,5684,669,610043,,,肉丁茄子,0,1,39,
617,5681,669,609953,,,凉拌菠菜,0,1,27,
618,5687,669,609981,,,桂圆枸杞鸽子汤,0,1,48,
619,5690,669,609956,,,孜然羊排,0,1,88,
620,5692,669,609995,,,"党参黄芪炖牛尾


",0,1,35,
621,5695,669,609979,,,鲜美鳝鱼,0,1,55,
622,3231,443,610010,,,白饭/小碗,0,6,1,
623,3230,443,609970,,,麻辣小龙虾,0,1,99,
624,3235,443,609943,,,剁椒鱼头,0,1,55,
625,3234,443,609953,,,凉拌菠菜,0,1,27,
626,3232,443,609961,,,姜葱炒花蟹,0,1,45,
627,3236,443,609942,,,辣炒鱿鱼,0,1,58,
628,3238,443,609930,,,豌豆薯仔猪骨汤,0,1,39,
629,3239,443,610053,,,蛋挞,0,1,8,
630,3240,443,609932,,,爆炒猪肝,0,1,68,
631,3241,443,609957,,,"蒙古烤羊腿


",0,1,48,
632,3243,443,609985,,,三色凉拌手撕兔,0,1,66,
633,3242,443,609956,,,孜然羊排,0,1,88,
634,3244,443,609991,,,"香烤牛排


",0,1,55,
635,3245,443,609966,,,芝士烩波士顿龙虾,0,1,175,
636,4417,557,609966,,,芝士烩波士顿龙虾,0,1,175,
637,4427,557,609942,,,辣炒鱿鱼,0,1,58,
638,4423,557,609943,,,剁椒鱼头,0,1,55,
639,4430,557,610037,,,辣炒海带丝,0,1,19,
640,4452,557,609956,,,孜然羊排,0,1,88,
641,4459,557,609953,,,凉拌菠菜,0,1,27,
642,4464,557,610015,,,葱油凉拌藕片,0,1,30,
643,4476,557,609984,,,重庆特色油烧兔,0,1,69,
644,4481,557,609947,,, 北冰洋汽水 ,0,6,5,
645,4478,557,609986,,,哈尔滨啤酒罐装,0,4,7,
646,4485,557,610011,,,白饭/大碗,0,3,10,
647,4492,557,609952,,,美妙绝伦之白莲花,0,1,29,
648,4489,557,609957,,,"蒙古烤羊腿


",0,1,48,
649,4497,557,610047,,,西瓜胡萝卜沙拉,0,1,26,
650,4535,557,609958,,,"香辣爆羊肝


",0,1,28,
651,4504,557,609981,,,桂圆枸杞鸽子汤,0,1,48,
652,4539,557,610012,,,香菇鹌鹑蛋,0,1,39,
653,4557,557,609970,,,麻辣小龙虾,0,1,99,
654,4569,557,610043,,,肉丁茄子,0,1,39,
655,4578,557,610020,,,"泡椒凤爪


",0,1,58,
656,2161,333,609959,,,"小炒羊腰
",0,1,36,
657,2162,333,610014,,,金玉良缘,0,1,30,
658,2164,333,609940,,,清蒸蝶鱼,0,1,56,
659,2165,333,609953,,,凉拌菠菜,0,1,27,
660,2167,333,610011,,,白饭/大碗,0,1,10,
661,2548,384,609941,,,清蒸海鱼,0,1,78,
662,2556,384,610018,,,"照烧鸡腿


",0,1,16,
663,2560,384,610021,,,爆炒鸡翅,0,1,56,
664,2564,384,610030,,,番茄有机花菜,0,1,32,
665,2574,384,609999,,,鱼香肉丝拌面,0,1,18,
666,2583,384,610060,,,广式虾仁肠粉,0,1,18,
667,2568,384,609949,,,意文柠檬汁 ,0,1,13,
668,7367,831,609969,,,香辣腐乳炒虾,0,1,56,
669,7368,831,609933,,,自制猪肉脯,0,1,48,
670,7369,831,609934,,,芹菜炒腰花,0,1,18,
671,7370,831,609935,,,山药养生粥,0,1,19,
672,2525,382,609970,,,麻辣小龙虾,0,1,99,
673,2527,382,609944,,,水煮鱼,0,1,65,
674,7372,831,609942,,,辣炒鱿鱼,0,1,58,
675,7371,831,609941,,,清蒸海鱼,0,1,78,
676,7373,831,609946,,,谷稻小庄 ,0,1,38,
677,7374,831,609953,,,凉拌菠菜,0,1,27,
678,2528,382,609942,,,辣炒鱿鱼,0,1,58,
679,2530,382,609953,,,凉拌菠菜,0,1,27,
680,7375,831,609956,,,孜然羊排,0,1,88,
681,2536,382,609962,,,倒立蒸梭子蟹,0,1,169,
682,2531,382,610010,,,白饭/小碗,0,4,1,
683,7376,831,610004,,,南瓜芝士包,0,1,10,
684,2547,382,609957,,,"蒙古烤羊腿


",0,1,48,
685,7378,831,609999,,,鱼香肉丝拌面,0,1,18,
686,7377,831,610009,,,黑米恋上葡萄,0,1,33,
687,7379,831,610018,,,"照烧鸡腿


",0,1,16,
688,1976,313,609969,,,香辣腐乳炒虾,0,1,56,
689,1985,313,609995,,,"党参黄芪炖牛尾
",0,1,35,
690,1987,313,609931,,,焖猪手,0,1,58,
691,8047,892,609940,,,清蒸蝶鱼,0,1,56,
692,1994,313,610030,,,番茄有机花菜,0,1,32,
693,1992,313,610029,,,黄花菜炒木耳,0,1,35,
694,8053,892,610030,,,番茄有机花菜,0,1,32,
695,8049,892,609957,,,"蒙古烤羊腿


",0,1,48,
696,8051,892,610014,,,金玉良缘,0,1,30,
697,1995,313,610037,,,辣炒海带丝,0,1,19,
698,1996,313,609946,,,谷稻小庄 ,0,1,38,
699,8057,892,609949,,,意文柠檬汁 ,0,1,13,
700,2005,313,610010,,,白饭/小碗,0,6,1,
701,8062,892,609998,,,清爽拌凉面,0,1,15,
702,6619,762,610039,,,培根紫菜卷,0,1,30,
703,6617,762,609930,,,豌豆薯仔猪骨汤,0,1,39,
704,6621,762,609931,,,焖猪手,0,1,58,
705,6626,762,609936,,,皮蛋瘦肉粥,0,1,16,
706,6624,762,609932,,,爆炒猪肝,0,1,68,
707,6630,762,610061,,,牛肉鸡蛋肠粉,0,1,20,
708,6627,762,609946,,,谷稻小庄 ,0,1,38,
709,3153,1070,609966,,,芝士烩波士顿龙虾,0,1,175,
710,3159,1070,609991,,,"香烤牛排


",0,1,55,
711,3158,1070,609992,,,"番茄炖牛腩


",0,1,35,
712,3156,1070,609970,,,麻辣小龙虾,0,1,99,
713,3160,1070,609957,,,"蒙古烤羊腿


",0,1,48,
714,3161,1070,609956,,,孜然羊排,0,1,88,
715,3162,1070,610048,,,拌土豆丝,0,1,25,
716,3163,1070,609953,,,凉拌菠菜,0,1,27,
717,3164,1070,609998,,,清爽拌凉面,0,1,15,
718,3165,1070,610038,,,芝麻烤紫菜,0,1,25,
719,3168,1070,609946,,,谷稻小庄 ,0,1,38,
720,3166,1070,610060,,,广式虾仁肠粉,0,1,18,
721,3167,1070,609930,,,豌豆薯仔猪骨汤,0,1,39,
722,3170,1070,609987,,,蓝带啤酒罐装,0,1,9,
723,3169,1070,609986,,,哈尔滨啤酒罐装,0,1,7,
724,3171,1070,610008,,,五色糯米饭(七色),0,1,35,
725,5771,682,609968,,,油焖麻辣虾,0,1,65,
726,5770,682,610064,,,花蛤蒸蛋,0,1,37,
727,5772,682,609932,,,爆炒猪肝,0,1,68,
728,5773,682,609942,,,辣炒鱿鱼,0,1,58,
729,5774,682,609956,,,孜然羊排,0,1,88,
730,5775,682,609943,,,剁椒鱼头,0,1,55,
731,4228,541,609944,,,水煮鱼,0,1,65,
732,5021,610,609964,,,避风塘炒蟹,0,1,48,
733,5776,682,609954,,,凉拌蒜蓉西兰花,0,1,29,
734,5777,682,609948,,,露露无糖杏仁露,0,1,7,
735,4230,541,609943,,,剁椒鱼头,0,1,55,
736,4580,575,609967,,,香酥两吃大虾,0,1,89,
737,5022,610,609957,,,"蒙古烤羊腿


",0,1,48,
738,5024,610,610051,,,凉拌萝卜丝,0,1,20,
739,4590,575,609979,,,鲜美鳝鱼,0,1,55,
740,4585,575,609965,,,葱姜炒蟹,0,1,109,
741,4231,541,609975,,,一品香酥藕,0,1,10,
742,4594,575,609993,,,百里香奶油烤红酒牛肉,0,1,178,
743,4596,575,609941,,,清蒸海鱼,0,1,78,
744,5025,610,609949,,,意文柠檬汁 ,0,1,13,
745,4232,541,609988,,,百威啤酒罐装,0,1,6,
746,5026,610,610053,,,蛋挞,0,1,8,
747,5027,610,610010,,,白饭/小碗,0,2,1,
748,4603,575,609983,,,干锅田鸡,0,1,88,
749,4234,541,610003,,,蒜香包,0,1,13,
750,4233,541,609989,,,青岛啤酒罐装,0,1,7,
751,4605,575,610007,,,桂圆肉红豆八宝饭,0,1,39,
752,4235,541,610009,,,黑米恋上葡萄,0,1,33,
753,5425,652,610041,,,凉拌海带豆芽紫菜,0,1,35,
754,5427,652,610023,,,啤酒鸭,0,1,48,
755,4607,575,610027,,,清炒菊花菜,0,1,30,
756,4610,575,610072,,,53度茅台,0,1,128,
757,5429,652,610025,,,番茄蛋汤,0,1,25,
758,4616,575,609996,,,牛尾汤,0,1,40,
759,4622,575,610008,,,五色糯米饭(七色),0,1,35,
760,4628,575,609930,,,豌豆薯仔猪骨汤,0,1,39,
761,5433,652,610013,,,番茄炖秋葵,0,1,35,
762,5431,652,610046,,,青炒扁豆,0,1,28,
763,5434,652,609973,,,紫薯面包卷,0,1,20,
764,5436,652,610057,,,宝宝版牛肉肠粉,0,1,15,
765,5439,652,610007,,,桂圆肉红豆八宝饭,0,1,39,
766,5438,652,609956,,,孜然羊排,0,1,88,
767,5441,652,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,
768,5442,652,609948,,,露露无糖杏仁露,0,1,7,
769,6827,779,609991,,,"香烤牛排


",0,6,55,
770,6826,779,609994,,,"独家薄荷鲜虾牛肉卷


",0,1,45,
771,6818,779,609943,,,剁椒鱼头,0,1,55,
772,6821,779,610063,,,蒜香辣花甲,0,1,45,
773,6824,779,610066,,,辣炒田螺,0,1,35,
774,6830,779,610014,,,金玉良缘,0,1,30,
775,6829,779,610051,,,凉拌萝卜丝,0,1,20,
776,6831,779,609946,,,谷稻小庄 ,0,1,38,
777,7386,779,609933,,,自制猪肉脯,0,1,48,
778,7383,779,609967,,,香酥两吃大虾,0,1,89,
779,4551,573,609970,,,麻辣小龙虾,0,1,99,
780,4553,573,609941,,,清蒸海鱼,0,1,78,
781,4556,573,609949,,,意文柠檬汁 ,0,6,13,
782,4560,573,609965,,,葱姜炒蟹,0,1,109,
783,3335,451,609958,,,"香辣爆羊肝


",0,1,28,
784,3337,451,610011,,,白饭/大碗,0,2,10,
785,3333,451,609970,,,麻辣小龙虾,0,1,99,
786,3338,451,609981,,,桂圆枸杞鸽子汤,0,1,48,
787,3339,451,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,
788,3340,451,609943,,,剁椒鱼头,0,1,55,
789,3342,451,609956,,,孜然羊排,0,1,88,
790,3344,451,609955,,,红酒炖羊肉,0,1,108,
791,3345,451,609953,,,凉拌菠菜,0,1,27,
792,3346,451,609950,,,大蒜苋菜,0,1,30,
793,3348,451,609961,,,姜葱炒花蟹,0,1,45,
794,3347,451,609951,,,炝炒大白菜,0,1,29,
795,3349,451,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,
796,3351,451,609986,,,哈尔滨啤酒罐装,0,1,7,
797,3350,451,610028,,,培根花菜,0,1,35,
798,3353,451,609974,,,南瓜枸杞小饼干,0,1,19,
799,5760,681,609970,,,麻辣小龙虾,0,1,99,
800,5761,681,609941,,,清蒸海鱼,0,1,78,
801,5762,681,609957,,,"蒙古烤羊腿


",0,1,48,
802,5763,681,609967,,,香酥两吃大虾,0,1,89,
803,5764,681,610010,,,白饭/小碗,0,8,1,
804,5765,681,610071,,, 42度海之蓝,0,3,99,
805,5766,681,609966,,,芝士烩波士顿龙虾,0,1,175,
806,5767,681,609979,,,鲜美鳝鱼,0,2,55,
807,5768,681,610022,,,杭椒鸡珍,0,1,58,
808,5769,681,610060,,,广式虾仁肠粉,0,1,18,
809,3862,502,609969,,,香辣腐乳炒虾,0,1,56,
810,3863,502,609934,,,芹菜炒腰花,0,1,18,
811,4260,545,609969,,,香辣腐乳炒虾,0,1,56,
812,3864,502,609941,,,清蒸海鱼,0,1,78,
813,3866,502,609932,,,爆炒猪肝,0,1,68,
814,3867,502,609933,,,自制猪肉脯,0,1,48,
815,3868,502,609943,,,剁椒鱼头,0,1,55,
816,4262,545,609982,,,"五香酱驴肉


",0,1,52,
817,4261,545,610038,,,芝麻烤紫菜,0,1,25,
818,3871,502,609950,,,大蒜苋菜,0,1,30,
819,4265,545,610012,,,香菇鹌鹑蛋,0,1,39,
820,4264,545,610047,,,西瓜胡萝卜沙拉,0,1,26,
821,3873,502,609952,,,美妙绝伦之白莲花,0,1,29,
822,3874,502,609953,,,凉拌菠菜,0,1,27,
823,4267,545,609949,,,意文柠檬汁 ,0,1,13,
824,3875,502,609954,,,凉拌蒜蓉西兰花,0,1,29,
825,3877,502,610008,,,五色糯米饭(七色),0,1,35,
826,4270,545,610011,,,白饭/大碗,0,2,10,
827,4272,545,609935,,,山药养生粥,0,1,19,
828,4617,578,609932,,,爆炒猪肝,0,1,68,
829,4613,578,609959,,,"小炒羊腰


",0,1,36,
830,4619,578,609938,,,小米南瓜粥,0,1,13,
831,4626,578,610062,,,蒜蓉生蚝,0,1,49,
832,4624,578,609946,,,谷稻小庄 ,0,1,38,
833,4689,578,609962,,,倒立蒸梭子蟹,0,1,169,
834,4706,578,609991,,,"香烤牛排


",0,1,55,
835,4694,578,609965,,,葱姜炒蟹,0,1,109,
836,4630,578,609942,,,辣炒鱿鱼,0,1,58,
837,4710,578,609988,,,百威啤酒罐装,0,1,6,
838,5077,617,609970,,,麻辣小龙虾,0,1,99,
839,5078,617,609952,,,美妙绝伦之白莲花,0,1,29,
840,5079,617,609946,,,谷稻小庄 ,0,1,38,
841,5081,617,609957,,,"蒙古烤羊腿


",0,1,48,
842,5082,617,609958,,,"香辣爆羊肝


",0,1,28,
843,5084,617,610011,,,白饭/大碗,0,1,10,
844,5083,617,610017,,,酸辣藕丁,0,1,33,
845,5085,617,610010,,,白饭/小碗,0,1,1,
846,5086,617,609998,,,清爽拌凉面,0,1,15,
847,5089,617,609953,,,凉拌菠菜,0,1,27,
848,5087,617,609996,,,牛尾汤,0,1,40,
849,2563,386,609966,,,芝士烩波士顿龙虾,0,1,175,
850,2570,386,609962,,,倒立蒸梭子蟹,0,1,169,
851,2576,386,610064,,,花蛤蒸蛋,0,1,37,
852,2581,386,609979,,,鲜美鳝鱼,0,1,55,
853,2586,386,609993,,,百里香奶油烤红酒牛肉,0,1,178,
854,2593,386,610019,,,白斩鸡,0,1,88,
855,2590,386,609932,,,爆炒猪肝,0,1,68,
856,2596,386,610069,,,50度古井贡酒,0,1,90,
857,2598,386,610008,,,五色糯米饭(七色),0,1,35,
858,3466,434,609958,,,"香辣爆羊肝


",0,1,28,
859,3467,434,609934,,,芹菜炒腰花,0,1,18,
860,3491,434,609931,,,焖猪手,0,1,58,
861,3700,434,609967,,,香酥两吃大虾,0,1,89,
862,3699,434,609966,,,芝士烩波士顿龙虾,0,1,175,
863,3702,434,609950,,,大蒜苋菜,0,1,30,
864,8055,894,609966,,,芝士烩波士顿龙虾,0,1,175,
865,3701,434,609970,,,麻辣小龙虾,0,1,99,
866,3703,434,609953,,,凉拌菠菜,0,1,27,
867,8061,894,609930,,,豌豆薯仔猪骨汤,0,1,39,
868,8058,894,609931,,,焖猪手,0,1,58,
869,8066,894,609933,,,自制猪肉脯,0,1,48,
870,8063,894,610048,,,拌土豆丝,0,1,25,
871,3704,434,609952,,,美妙绝伦之白莲花,0,1,29,
872,3706,434,609987,,,蓝带啤酒罐装,0,2,9,
873,3705,434,610028,,,培根花菜,0,1,35,
874,3707,434,609947,,, 北冰洋汽水 ,0,1,5,
875,3709,434,610011,,,白饭/大碗,0,1,10,
876,3125,434,609961,,,姜葱炒花蟹,0,1,45,
877,4121,434,609980,,,三丝鳝鱼,0,1,55,
878,7310,824,609966,,,芝士烩波士顿龙虾,0,1,175,
879,7312,824,609931,,,焖猪手,0,1,58,
880,7452,837,609967,,,香酥两吃大虾,0,1,89,
881,7453,837,609931,,,焖猪手,0,1,58,
882,7315,824,609934,,,芹菜炒腰花,0,1,18,
883,7313,824,609933,,,自制猪肉脯,0,1,48,
884,7454,837,609930,,,豌豆薯仔猪骨汤,0,1,39,
885,7316,824,609937,,,冰糖红豆薏米粥,0,1,15,
886,7318,824,609946,,,谷稻小庄 ,0,1,38,
887,7455,837,609932,,,爆炒猪肝,0,1,68,
888,7458,837,609934,,,芹菜炒腰花,0,1,18,
889,7456,837,609942,,,辣炒鱿鱼,0,1,58,
890,7457,837,609943,,,剁椒鱼头,0,1,55,
891,7320,824,609955,,,红酒炖羊肉,0,1,108,
892,7459,837,609953,,,凉拌菠菜,0,1,27,
893,7460,837,610011,,,白饭/大碗,0,1,10,
894,7462,837,610036,,,路易拉菲红酒干红,0,1,158,
895,7461,837,610063,,,蒜香辣花甲,0,1,45,
896,7322,824,610008,,,五色糯米饭(七色),0,1,35,
897,7188,814,609931,,,焖猪手,0,1,58,
898,7186,814,609942,,,辣炒鱿鱼,0,1,58,
899,7192,814,610014,,,金玉良缘,0,1,30,
900,7190,814,610017,,,酸辣藕丁,0,1,33,
901,7193,814,609987,,,蓝带啤酒罐装,0,1,9,
902,7196,814,609975,,,一品香酥藕,0,1,10,
903,7195,814,609986,,,哈尔滨啤酒罐装,0,1,7,
904,7198,814,609951,,,炝炒大白菜,0,1,29,
905,7201,814,610007,,,桂圆肉红豆八宝饭,0,1,39,
906,7200,814,610009,,,黑米恋上葡萄,0,1,33,
907,7209,814,610025,,,番茄蛋汤,0,1,25,
908,2640,391,610039,,,培根紫菜卷,0,1,30,
909,2648,391,610019,,,白斩鸡,0,1,88,
910,2671,391,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,
911,2651,391,609951,,,炝炒大白菜,0,1,29,
912,2686,391,609949,,,意文柠檬汁 ,0,1,13,
913,2698,391,610053,,,蛋挞,0,1,8,
914,2702,391,610009,,,黑米恋上葡萄,0,1,33,
915,1675,266,609943,,,剁椒鱼头,0,1,55,
916,1676,266,609994,,,"独家薄荷鲜虾牛肉卷
",0,1,45,
917,1678,266,609932,,,爆炒猪肝,0,1,68,
918,1680,266,610023,,,啤酒鸭,0,1,48,
919,1682,266,610043,,,肉丁茄子,0,1,39,
920,1685,266,610030,,,番茄有机花菜,0,1,32,
921,2739,399,610065,,,辣炒花蛤,0,1,35,
922,1687,266,610007,,,桂圆肉红豆八宝饭,0,1,39,
923,1690,266,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,
924,2742,399,609961,,,姜葱炒花蟹,0,1,45,
925,2749,399,610008,,,五色糯米饭(七色),0,1,35,
926,2768,399,609936,,,皮蛋瘦肉粥,0,1,16,
927,7742,865,609966,,,芝士烩波士顿龙虾,0,1,175,
928,7743,865,609943,,,剁椒鱼头,0,1,55,
929,1953,311,610063,,,蒜香辣花甲,0,1,45,
930,7746,865,610039,,,培根紫菜卷,0,1,30,
931,7748,865,610038,,,芝麻烤紫菜,0,1,25,
932,1961,311,609981,,,桂圆枸杞鸽子汤,0,1,48,
933,1967,311,610023,,,啤酒鸭,0,1,48,
934,7751,865,610025,,,番茄蛋汤,0,1,25,
935,7668,856,609964,,,避风塘炒蟹,0,1,48,
936,7754,865,610023,,,啤酒鸭,0,1,48,
937,1968,311,609931,,,焖猪手,0,1,58,
938,7757,865,609953,,,凉拌菠菜,0,1,27,
939,7756,865,609950,,,大蒜苋菜,0,1,30,
940,7758,865,610049,,,爆炒双丝,0,1,35,
941,7760,865,610070,,,52度泸州老窖 ,0,1,159,
942,7761,865,609946,,,谷稻小庄 ,0,1,38,
