detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
6272,730,609960,NA,NA,∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿,0,1.0,35.0,NA,2016-08-23 18:43:00,NA,NA,NA,0,NA,NA,caipu/202006.jpg,1128
6271,730,609957,NA,NA,"√…π≈øæ—ÚÕ»


",0,1.0,48.0,NA,2016-08-23 18:43:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1128
6275,730,610015,NA,NA,¥–”Õ¡π∞Ë≈∫∆¨,0,1.0,30.0,NA,2016-08-23 18:43:00,NA,NA,NA,0,NA,NA,caipu/302004.jpg,1128
6278,730,610033,NA,NA,"’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï


",0,1.0,32.0,NA,2016-08-23 18:44:00,NA,NA,NA,0,NA,NA,caipu/402002.jpg,1128
6277,730,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-23 18:44:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1128
6282,730,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1.0,45.0,NA,2016-08-23 18:45:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1128
4439,563,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-23 19:25:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1087
4440,563,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1.0,39.0,NA,2016-08-23 19:29:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1087
4445,563,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-23 19:30:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1087
4451,563,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-23 19:31:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1087
4461,563,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-23 19:33:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1087
4454,563,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-23 19:33:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1087
4467,563,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1.0,15.0,NA,2016-08-23 19:35:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1087
4470,563,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-23 19:37:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1087
4475,563,609951,NA,NA,Ï¡≥¥¥Û∞◊≤À,0,1.0,29.0,NA,2016-08-23 19:38:00,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1087
4479,563,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1.0,55.0,NA,2016-08-23 19:40:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1087
4482,563,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-23 19:41:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1087
4484,563,609958,NA,NA,"œ„¿±±¨—Ú∏Œ


",0,1.0,28.0,NA,2016-08-23 19:42:00,NA,NA,NA,0,NA,NA,caipu/202004.jpg,1087
4493,563,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1.0,35.0,NA,2016-08-23 19:43:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1087
5990,702,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-23 19:47:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,994
5992,702,609944,NA,NA,ÀÆ÷Û”„,0,1.0,65.0,NA,2016-08-23 19:49:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,994
5991,702,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1.0,15.0,NA,2016-08-23 19:49:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,994
5993,702,610048,NA,NA,∞ËÕ¡∂πÀø,0,1.0,25.0,NA,2016-08-23 19:49:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,994
5994,702,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-23 19:50:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,994
5998,702,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1.0,13.0,NA,2016-08-23 19:51:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,994
5997,702,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-23 19:51:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,994
5995,702,609948,NA,NA,¬∂¬∂ŒﬁÃ«–”» ¬∂,0,1.0,7.0,NA,2016-08-23 19:51:00,NA,NA,NA,0,NA,NA,caipu/404004.jpg,994
5999,702,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-23 19:51:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,994
6000,702,610041,NA,NA,¡π∞Ë∫£¥¯∂π—ø◊œ≤À,0,1.0,35.0,NA,2016-08-23 19:51:00,NA,NA,NA,0,NA,NA,caipu/105005.jpg,994
5996,702,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,2.0,89.0,NA,2016-08-23 19:51:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,994
6001,702,609969,NA,NA,œ„¿±∏Ø»È≥¥œ∫,0,1.0,56.0,NA,2016-08-23 19:51:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,994
6002,702,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-23 19:52:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,994
3626,476,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1.0,89.0,NA,2016-08-23 20:02:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,998
3628,476,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-23 20:04:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,998
3630,476,609941,NA,NA,«Â’Ù∫£”„,0,1.0,78.0,NA,2016-08-23 20:04:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,998
3633,476,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1.0,15.0,NA,2016-08-23 20:05:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,998
3635,476,609940,NA,NA,«Â’Ùµ˚”„,0,1.0,56.0,NA,2016-08-23 20:08:00,NA,NA,NA,0,NA,NA,caipu/103001.jpg,998
3636,476,609938,NA,NA,–°√◊ƒœπœ÷‡,0,1.0,13.0,NA,2016-08-23 20:13:00,NA,NA,NA,0,NA,NA,caipu/602004.jpg,998
5705,675,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-23 20:43:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1086
5706,675,609944,NA,NA,ÀÆ÷Û”„,0,1.0,65.0,NA,2016-08-23 20:43:00,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1086
5702,675,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-23 20:43:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1086
5712,675,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,1.0,10.0,NA,2016-08-23 20:44:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1086
5710,675,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-23 20:44:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1086
5707,675,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-23 20:44:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1086
5714,675,609994,NA,NA,"∂¿º“±°∫…œ œ∫≈£»‚æÌ


",0,1.0,45.0,NA,2016-08-23 20:45:00,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1086
5717,675,609997,NA,NA,¥Ú¬±√Ê,0,1.0,26.0,NA,2016-08-23 20:45:00,NA,NA,NA,0,NA,NA,caipu/603001.jpg,1086
5720,675,610030,NA,NA,∑¨«—”–ª˙ª®≤À,0,1.0,32.0,NA,2016-08-23 20:46:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1086
5718,675,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1.0,15.0,NA,2016-08-23 20:46:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1086
5723,675,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1.0,32.0,NA,2016-08-23 20:47:00,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1086
5727,675,609938,NA,NA,–°√◊ƒœπœ÷‡,0,1.0,13.0,NA,2016-08-23 20:47:00,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1086
5731,675,609991,NA,NA,"œ„øæ≈£≈≈


",0,1.0,55.0,NA,2016-08-23 20:48:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1086
5730,675,609972,NA,NA,∫ÀÃ“∆œÃ—∏…Õ¡Àæ,0,1.0,19.0,NA,2016-08-23 20:48:00,NA,NA,NA,0,NA,NA,caipu/502002.jpg,1086
1733,276,610063,NA,NA,À‚œ„¿±ª®º◊,0,1.0,45.0,NA,2016-08-24 11:18:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1033
1734,276,609983,NA,NA,∏…π¯ÃÔº¶,0,1.0,88.0,NA,2016-08-24 11:19:00,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1033
2748,400,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1.0,89.0,NA,2016-08-24 11:19:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1080
1735,276,610027,NA,NA,«Â≥¥æ’ª®≤À,0,1.0,30.0,NA,2016-08-24 11:20:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1033
2750,400,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-24 11:20:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1080
2758,400,610054,NA,NA,≤ªº”“ªµŒ”ÕµƒÀ·ƒÃµ∞∏‚,0,1.0,7.0,NA,2016-08-24 11:21:00,NA,NA,NA,0,NA,NA,caipu/501003.jpg,1080
2761,400,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-24 11:21:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1080
1736,276,609945,NA,NA,≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠,0,2.0,6.0,NA,2016-08-24 11:22:00,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1033
2763,400,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1.0,39.0,NA,2016-08-24 11:27:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1080
2767,400,610048,NA,NA,∞ËÕ¡∂πÀø,0,1.0,25.0,NA,2016-08-24 11:28:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1080
2772,400,610047,NA,NA,Œ˜πœ∫˙¬‹≤∑…≥¿≠,0,1.0,26.0,NA,2016-08-24 11:29:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1080
2777,400,610012,NA,NA,œ„πΩ∆»µ∞,0,1.0,39.0,NA,2016-08-24 11:31:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1080
2780,400,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1.0,65.0,NA,2016-08-24 11:34:00,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1080
2221,343,610037,NA,NA,¿±≥¥∫£¥¯Àø,0,1.0,19.0,NA,2016-08-24 11:49:00,NA,NA,NA,0,NA,NA,caipu/105001.jpg,993
2222,343,609991,NA,NA,"œ„øæ≈£≈≈
",0,1.0,55.0,NA,2016-08-24 11:50:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,993
2223,343,609960,NA,NA,∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿,0,1.0,35.0,NA,2016-08-24 11:52:00,NA,NA,NA,0,NA,NA,caipu/202006.jpg,993
1050,191,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-24 11:52:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,994
1065,191,610050,NA,NA,∑¨«—∏ ¿∂,0,1.0,33.0,NA,2016-08-24 11:54:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,994
2224,343,610021,NA,NA,±¨≥¥º¶≥·,0,1.0,56.0,NA,2016-08-24 11:55:00,NA,NA,NA,0,NA,NA,caipu/204004.jpg,993
1066,191,610022,NA,NA,∫ºΩ∑º¶’‰,0,1.0,58.0,NA,2016-08-24 11:56:00,NA,NA,NA,0,NA,NA,caipu/204005.jpg,994
2225,343,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-24 11:56:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,993
2226,343,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-24 11:59:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,993
1067,191,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-24 12:00:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,994
1069,191,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-24 12:03:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,994
2971,418,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1.0,89.0,NA,2016-08-24 13:00:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1117
2972,418,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-24 13:06:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1117
2976,418,610036,NA,NA,¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï,0,1.0,158.0,NA,2016-08-24 13:09:00,NA,NA,NA,0,NA,NA,caipu/402005.jpg,1117
2994,418,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-24 13:10:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1117
875,167,609995,NA,NA,"µ≥≤Œª∆‹ŒÏ¿≈£Œ≤
",0,1.0,35.0,NA,2016-08-24 13:43:00,NA,NA,NA,0,NA,NA,caipu/201005.jpg,988
876,167,609985,NA,NA,»˝…´¡π∞Ë ÷À∫Õ√,0,1.0,66.0,NA,2016-08-24 13:44:00,NA,NA,NA,0,NA,NA,caipu/205005.jpg,988
877,167,610019,NA,NA,∞◊’∂º¶,0,1.0,88.0,NA,2016-08-24 13:45:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,988
878,167,610021,NA,NA,±¨≥¥º¶≥·,0,1.0,56.0,NA,2016-08-24 13:48:00,NA,NA,NA,0,NA,NA,caipu/204004.jpg,988
879,167,610027,NA,NA,«Â≥¥æ’ª®≤À,0,1.0,30.0,NA,2016-08-24 13:52:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,988
880,167,610028,NA,NA,≈‡∏˘ª®≤À,0,1.0,35.0,NA,2016-08-24 13:53:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,988
881,167,609947,NA,NA, ±±±˘—Û∆˚ÀÆ ,0,4.0,5.0,NA,2016-08-24 13:53:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,988
882,167,610002,NA,NA,¿œ Ω√Ê∞¸,0,1.0,19.0,NA,2016-08-24 13:54:00,NA,NA,NA,0,NA,NA,caipu/503001.jpg,988
884,167,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2.0,10.0,NA,2016-08-24 13:57:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,988
6409,741,609936,NA,NA,∆§µ∞ ›»‚÷‡,0,1.0,16.0,NA,2016-08-24 17:51:00,NA,NA,NA,0,NA,NA,caipu/602002.jpg,1091
6410,741,609997,NA,NA,¥Ú¬±√Ê,0,1.0,26.0,NA,2016-08-24 17:53:00,NA,NA,NA,0,NA,NA,caipu/603001.jpg,1091
6411,741,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1.0,15.0,NA,2016-08-24 17:58:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1091
6412,741,610002,NA,NA,¿œ Ω√Ê∞¸,0,1.0,19.0,NA,2016-08-24 17:59:00,NA,NA,NA,0,NA,NA,caipu/503001.jpg,1091
6414,741,610043,NA,NA,»‚∂°«—◊”,0,1.0,39.0,NA,2016-08-24 18:00:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1091
6413,741,610030,NA,NA,∑¨«—”–ª˙ª®≤À,0,1.0,32.0,NA,2016-08-24 18:00:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1091
6415,741,609981,NA,NA,π‘≤Ë€ËΩ∏Î◊”Ã¿,0,1.0,48.0,NA,2016-08-24 18:04:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1091
6416,741,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-24 18:06:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1091
5693,674,610062,NA,NA,À‚»ÿ…˙Ú∫,0,1.0,49.0,NA,2016-08-24 19:12:00,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1089
3967,511,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-24 19:12:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1163
3968,511,610039,NA,NA,≈‡∏˘◊œ≤ÀæÌ,0,1.0,30.0,NA,2016-08-24 19:12:00,NA,NA,NA,0,NA,NA,caipu/105003.jpg,1163
5697,674,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-24 19:12:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1089
5699,674,610031,NA,NA,Ã«¥◊ﬁ¨«—¡Ô«‡ª®,0,1.0,33.0,NA,2016-08-24 19:13:00,NA,NA,NA,0,NA,NA,caipu/304005.jpg,1089
3849,501,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1.0,45.0,NA,2016-08-24 19:13:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1158
3852,501,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1.0,39.0,NA,2016-08-24 19:15:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1158
3851,501,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-24 19:15:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1158
3969,511,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1.0,55.0,NA,2016-08-24 19:15:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1163
3850,501,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-24 19:15:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1158
5700,674,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-24 19:16:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1089
3970,511,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,1.0,10.0,NA,2016-08-24 19:16:00,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1163
3853,501,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-24 19:16:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1158
3854,501,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-24 19:16:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1158
3855,501,609976,NA,NA,«€ª∆˜≠Àø,0,1.0,58.0,NA,2016-08-24 19:17:00,NA,NA,NA,0,NA,NA,caipu/106001.jpg,1158
5703,674,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-24 19:17:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1089
3971,511,609984,NA,NA,÷ÿ«ÏÃÿ…´”Õ…’Õ√,0,1.0,69.0,NA,2016-08-24 19:17:00,NA,NA,NA,0,NA,NA,caipu/205004.jpg,1163
3972,511,610015,NA,NA,¥–”Õ¡π∞Ë≈∫∆¨,0,1.0,30.0,NA,2016-08-24 19:19:00,NA,NA,NA,0,NA,NA,caipu/302004.jpg,1163
4037,519,609962,NA,NA,µπ¡¢’ÙÀÛ◊”–∑,0,1.0,169.0,NA,2016-08-24 19:20:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1084
4036,519,610023,NA,NA,∆°æ∆—º,0,1.0,48.0,NA,2016-08-24 19:20:00,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1084
3856,501,609981,NA,NA,π‘≤Ë€ËΩ∏Î◊”Ã¿,0,1.0,48.0,NA,2016-08-24 19:20:00,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1158
3973,511,609939,NA,NA,œ„πΩº¶»‚÷‡,0,1.0,15.0,NA,2016-08-24 19:20:00,NA,NA,NA,0,NA,NA,caipu/602005.jpg,1163
4038,519,610027,NA,NA,«Â≥¥æ’ª®≤À,0,1.0,30.0,NA,2016-08-24 19:20:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1084
4035,519,609982,NA,NA,"ŒÂœ„Ω¥¬ø»‚


",0,1.0,52.0,NA,2016-08-24 19:20:00,NA,NA,NA,0,NA,NA,caipu/205002.jpg,1084
3857,501,610009,NA,NA,∫⁄√◊¡µ…œ∆œÃ—,0,1.0,33.0,NA,2016-08-24 19:22:00,NA,NA,NA,0,NA,NA,caipu/601003.jpg,1158
3974,511,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1.0,13.0,NA,2016-08-24 19:22:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1163
4039,519,610029,NA,NA,ª∆ª®≤À≥¥ƒæ∂˙,0,1.0,35.0,NA,2016-08-24 19:22:00,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1084
4040,519,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1.0,32.0,NA,2016-08-24 19:22:00,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1084
3975,511,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-24 19:23:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1163
4041,519,610030,NA,NA,∑¨«—”–ª˙ª®≤À,0,1.0,32.0,NA,2016-08-24 19:24:00,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1084
4043,519,610069,NA,NA,50∂»π≈æÆπ±æ∆,0,1.0,90.0,NA,2016-08-24 19:25:00,NA,NA,NA,0,NA,NA,caipu/401002.jpg,1084
4042,519,610013,NA,NA,∑¨«—Ï¿«Ôø˚,0,1.0,35.0,NA,2016-08-24 19:25:00,NA,NA,NA,0,NA,NA,caipu/302002.jpg,1084
4044,519,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2.0,10.0,NA,2016-08-24 19:26:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1084
3858,501,610018,NA,NA,"’’…’º¶Õ»


",0,1.0,16.0,NA,2016-08-24 19:26:00,NA,NA,NA,0,NA,NA,caipu/204001.jpg,1158
3861,501,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-24 19:27:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1158
3860,501,610060,NA,NA,π„ Ωœ∫» ≥¶∑€,0,1.0,18.0,NA,2016-08-24 19:27:00,NA,NA,NA,0,NA,NA,caipu/604004.jpg,1158
3859,501,610053,NA,NA,µ∞Ã¢,0,1.0,8.0,NA,2016-08-24 19:27:00,NA,NA,NA,0,NA,NA,caipu/501002.jpg,1158
3880,501,610035,NA,NA,ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆,0,1.0,46.0,NA,2016-08-24 19:29:00,NA,NA,NA,0,NA,NA,caipu/402004.jpg,1158
3883,501,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1.0,13.0,NA,2016-08-24 19:30:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1158
5709,676,609940,NA,NA,«Â’Ùµ˚”„,0,1.0,56.0,NA,2016-08-24 19:35:00,NA,NA,NA,0,NA,NA,caipu/103001.jpg,1113
5713,676,610063,NA,NA,À‚œ„¿±ª®º◊,0,1.0,45.0,NA,2016-08-24 19:36:00,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1113
5716,676,610012,NA,NA,œ„πΩ∆»µ∞,0,1.0,39.0,NA,2016-08-24 19:36:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1113
5721,676,609947,NA,NA, ±±±˘—Û∆˚ÀÆ ,0,2.0,5.0,NA,2016-08-24 19:37:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1113
5719,676,610035,NA,NA,ª∆Œ≤¥¸ ÛŒ˜¿≠◊”∫Ï∆œÃ—æ∆,0,1.0,46.0,NA,2016-08-24 19:37:00,NA,NA,NA,0,NA,NA,caipu/402004.jpg,1113
5734,676,609957,NA,NA,"√…π≈øæ—ÚÕ»


",0,1.0,48.0,NA,2016-08-24 19:39:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1113
5728,676,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2.0,10.0,NA,2016-08-24 19:39:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1113
5737,676,610017,NA,NA,À·¿±≈∫∂°,0,1.0,33.0,NA,2016-08-24 19:41:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1113
5735,676,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-24 19:41:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1113
5738,676,610047,NA,NA,Œ˜πœ∫˙¬‹≤∑…≥¿≠,0,1.0,26.0,NA,2016-08-24 19:41:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1113
5740,676,610053,NA,NA,µ∞Ã¢,0,1.0,8.0,NA,2016-08-24 19:42:00,NA,NA,NA,0,NA,NA,caipu/501002.jpg,1113
5743,676,609948,NA,NA,¬∂¬∂ŒﬁÃ«–”» ¬∂,0,1.0,7.0,NA,2016-08-24 19:43:00,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1113
4092,527,609941,NA,NA,«Â’Ù∫£”„,0,1.0,78.0,NA,2016-08-24 19:49:00,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1106
4093,527,610019,NA,NA,∞◊’∂º¶,0,1.0,88.0,NA,2016-08-24 19:50:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1106
4094,527,610043,NA,NA,»‚∂°«—◊”,0,1.0,39.0,NA,2016-08-24 19:51:00,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1106
4095,527,610050,NA,NA,∑¨«—∏ ¿∂,0,1.0,33.0,NA,2016-08-24 19:55:00,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1106
